user_id,bus_id,rating,date,lat,lon
NpoGo7sRnmL8rJi0LJBysg,SgG5E7PUrCIsEMP0BVSlTg,4,2015-12-04,40.0982258,-88.27398
NpoGo7sRnmL8rJi0LJBysg,5_cn7M-9swHrFbnqZtYGBQ,4,2015-12-04,40.1105683,-88.2325823
NpoGo7sRnmL8rJi0LJBysg,CSn2-XpArLLYeZ_k2BKzrg,3,2015-12-04,40.116827657,-88.2433574314
NpoGo7sRnmL8rJi0LJBysg,u8C8pRvaHXg3PgDrsUHJHQ,4,2015-12-04,40.1032417,-88.2441637
NpoGo7sRnmL8rJi0LJBysg,boIILzBqhjWhq4G0BsB5_A,5,2015-12-04,40.1183926387,-88.2439332381
NpoGo7sRnmL8rJi0LJBysg,IGb6MjNdPRsNVNEplGG3RA,5,2015-12-04,40.117021,-88.243038
NpoGo7sRnmL8rJi0LJBysg,ODURDhURWmZr6b--O4nt3w,4,2015-12-04,40.1177419112,-88.241513984
NpoGo7sRnmL8rJi0LJBysg,VIJ2KiDKhUVhhpNylEIfog,4,2015-12-04,40.1104086,-88.2389546
NpoGo7sRnmL8rJi0LJBysg,XuByFsXXhnKmZ6hxucOj7A,4,2015-12-04,40.1189773,-88.2442721
NpoGo7sRnmL8rJi0LJBysg,VHsNB3pdGVcRgs6C3jt6Zg,3,2015-12-04,40.1190386,-88.2438816
NpoGo7sRnmL8rJi0LJBysg,dIZcPB3CtNjMn4O_p8QFxw,4,2015-12-04,40.11246,-88.278196
NpoGo7sRnmL8rJi0LJBysg,-Jhlh8Scjy669NdtCfKSSg,4,2015-12-04,40.117237,-88.2431919
NpoGo7sRnmL8rJi0LJBysg,jeTfL2kCyBtmFGSrSQHqVw,4,2015-12-04,40.1169069806,-88.2426019246
NpoGo7sRnmL8rJi0LJBysg,C31ExBTn_6UxbTVkWPtNkg,4,2015-12-04,40.0987255,-88.2470903
NpoGo7sRnmL8rJi0LJBysg,t_yiQnxUDdPPCN2z4QyezA,4,2015-12-04,40.1111456,-88.2441689
NpoGo7sRnmL8rJi0LJBysg,uvVOuCbo4_5z_J5WJVG4QQ,4,2015-12-04,40.109713,-88.2317829
NpoGo7sRnmL8rJi0LJBysg,WDTzX_C2CbAwxBbqm-od6g,3,2015-12-04,40.1175498,-88.2431341
NpoGo7sRnmL8rJi0LJBysg,zp3rZNu-5qonTL3ByPYOUg,5,2015-12-04,40.1092381,-88.2315641
NpoGo7sRnmL8rJi0LJBysg,pMiz7SP82Tknv1NbVqoSfg,4,2015-12-04,40.117978,-88.240271
NpoGo7sRnmL8rJi0LJBysg,kNtToQSP_Y5U8tznLXuCaw,5,2015-12-04,40.118679,-88.244834
Zjpr7433UuFhN6NLh_bmUQ,iO86eCaZJBHqi1sZ1ELk6A,1,2013-08-18,40.1375274658,-88.245300293
Zjpr7433UuFhN6NLh_bmUQ,bkh5o6bCzDCovSkRYBsU1w,1,2016-06-27,40.1413941,-88.2585101
Zjpr7433UuFhN6NLh_bmUQ,iLxG2Oo8HNSZFvJvba4W6g,1,2013-06-14,40.1070836,-88.2438972
Zjpr7433UuFhN6NLh_bmUQ,ZGIkQIh3KTLM1yOCNpvU5Q,1,2015-10-15,40.1404213,-88.2573123
Zjpr7433UuFhN6NLh_bmUQ,Wde8Ar4-guQU96FrNYED8g,5,2016-03-20,40.119484,-88.2425219
Zjpr7433UuFhN6NLh_bmUQ,hvPPw19VdGRsOEkxgyD7tg,5,2015-03-04,40.1351145,-88.2654468
Zjpr7433UuFhN6NLh_bmUQ,5bTjUBhGbild5tuzfAmIJg,1,2015-03-05,40.1432615061,-88.2547938824
Zjpr7433UuFhN6NLh_bmUQ,JbnNk6do3aHF3Kr1bX4HzQ,1,2009-11-18,40.0815042,-88.2963437
Zjpr7433UuFhN6NLh_bmUQ,rnQLIVk3U7HI7kHRMxC16A,4,2013-09-26,40.127586,-88.260263
xYVKd66qtLjYVXRqo6mQvw,BKLWat64KRYzsT2DgY6Xxg,5,2013-05-01,40.0977213,-88.2477415
xYVKd66qtLjYVXRqo6mQvw,bVt5eOVdpZzg83qlW9Rl2g,4,2013-05-01,40.097774,-88.24573
xYVKd66qtLjYVXRqo6mQvw,bQ8ndy52Rcdv3uYvoJWQ_w,4,2013-05-01,40.0977581,-88.2487949
WzibgRKOmpo-darbO0utCQ,RwMlwusAtxZc5a3ZYduulg,1,2014-06-25,40.1107888,-88.2306384
WzibgRKOmpo-darbO0utCQ,th4pZ5LkoIIkb1Vmu_m2DA,2,2014-06-22,40.101522,-88.24448
WzibgRKOmpo-darbO0utCQ,BKLWat64KRYzsT2DgY6Xxg,3,2014-06-25,40.0977213,-88.2477415
WzibgRKOmpo-darbO0utCQ,MQ-xcuUXXBYvrXzy7BmOFw,3,2014-06-25,40.095434,-88.246253
WzibgRKOmpo-darbO0utCQ,L2c-qKZWumCmOCR-dqBLrg,3,2014-06-22,40.1165558776,-88.2420127724
WzibgRKOmpo-darbO0utCQ,zp3rZNu-5qonTL3ByPYOUg,5,2014-06-25,40.1092381,-88.2315641
zshPG-vohsr7K20MQrJKgQ,f_CDR6H4QL1K3SeaBe7r3g,2,2017-07-09,40.1286237,-88.276612
UXF06uVunqR5NtsZXrrKYQ,44pzzXXYBtbC0QxHFosagw,5,2016-11-03,40.1135266294,-88.2459640503
UXF06uVunqR5NtsZXrrKYQ,c2uAqJ2REpLMCZO2jxdi9w,1,2017-03-17,40.1374723,-88.2586063
dVHwQg1SzagOlDczu3asWw,_ZRBWnsYHLBqs10N2i9Fnw,1,2016-05-04,40.097317,-88.2750893
dVHwQg1SzagOlDczu3asWw,u_MdwAj7eGenc0YhqQy6nA,1,2016-05-15,40.1107138379,-88.2430895568
dVHwQg1SzagOlDczu3asWw,4hWDMVtfnpyY72_5QMbthA,5,2016-05-12,40.091901,-88.245362
dVHwQg1SzagOlDczu3asWw,0Tiq09V_kdMFPa1cL6I0AA,5,2016-05-12,40.0854477,-88.2461953
dVHwQg1SzagOlDczu3asWw,dIZcPB3CtNjMn4O_p8QFxw,5,2016-05-07,40.11246,-88.278196
YaUfegiRhpI71dZIND-HSQ,ECKXHrl2GqNKRMG9jp4trg,5,2013-02-21,40.1051831,-88.2438923
5JLzzzquSWJM0fik9fKEYg,uqBjt4GwuUi4voeBSDleRQ,5,2015-08-05,40.109645,-88.283499
5JLzzzquSWJM0fik9fKEYg,wDXaIt70oTpaWtlf6Xc79Q,5,2013-10-11,40.1119904,-88.2823378
4VFphwS5WrqO7GDggq3G3Q,X57f6FWZiwI1wOidPPhOrQ,3,2013-08-30,40.1298862,-88.2584824
ncp4ywv6akpakK07gzpnEA,FtP7tGijCE22NLehIUo-Ug,1,2013-03-01,40.1159921,-88.2497934
QPLlAE0PQgporYU-zQg87A,tqxS-gA5zhBvdI5lk7kDGg,4,2017-07-10,40.1168537098,-88.2406103611
QPLlAE0PQgporYU-zQg87A,L2c-qKZWumCmOCR-dqBLrg,3,2015-01-19,40.1165558776,-88.2420127724
Vlm5IWkfq3YjlFElUj134A,Gxf0MzHfznm3vmF2E764xg,5,2014-08-17,40.120261,-88.240668
Vlm5IWkfq3YjlFElUj134A,ZlCSsWS07JulSBIQlrbF5w,5,2014-02-26,40.1164204,-88.2433829
swU_T6DdxJBZc38wrw6kBg,kLojwXxsSWHtL_AxeBie1A,5,2016-09-22,40.1100452,-88.2317182
swU_T6DdxJBZc38wrw6kBg,e0prCZXtHGQIKeQ_wTW3uw,3,2016-08-23,40.1167979,-88.2427614
llXWc7py2mDQwZrNrogSDg,jeTfL2kCyBtmFGSrSQHqVw,4,2010-12-28,40.1169069806,-88.2426019246
oWRfsFbjC769uWG4L4uK1g,kNtToQSP_Y5U8tznLXuCaw,5,2014-07-22,40.118679,-88.244834
1e6xqfQkzPQ0Xs9olyF9rg,CrIWqmuO2uQWwl3z11K_BA,5,2016-10-01,40.116869,-88.242964
VG6RhuMdT2_vJY4y6Ezihg,k441Clzdv9Ia4QZanEne3g,5,2017-06-12,40.12454,-88.233577
VG6RhuMdT2_vJY4y6Ezihg,e0tj2Jip560QbC8N9pF6xw,1,2015-08-20,40.1103680963,-88.2366041693
bdc9_KOSxU9-W9Idcasgag,boIILzBqhjWhq4G0BsB5_A,1,2017-04-09,40.1183926387,-88.2439332381
bdc9_KOSxU9-W9Idcasgag,lWmDrnqgU6w3gFaJyn_1Uw,5,2017-04-09,40.1171251,-88.2426687
nOlaBcBPwqcd1_LEJI8IqQ,0FrYsoVHheQGoXEQsH2d2Q,5,2017-07-29,40.1170558,-88.2432469
aaAM1_9o6bVWJTgX_R-pCg,6GJ9K4HadzMBZG4WY_P9bw,3,2012-10-16,40.083446,-88.297332
z01aMVlEzq3Q6OlDZ7d0Ww,5_cn7M-9swHrFbnqZtYGBQ,5,2017-01-08,40.1105683,-88.2325823
z01aMVlEzq3Q6OlDZ7d0Ww,xistlMeIIjG21z2SaWvfVQ,5,2017-09-09,40.1093708,-88.2308592
z01aMVlEzq3Q6OlDZ7d0Ww,x6fvLWdx-Kb8_oMeqaHhRQ,4,2017-01-08,40.1105623,-88.2314528
dDItDzfPFjt71M4s0H8x1w,aKiE0aZ6vGyOlH-uVOHONw,4,2016-02-03,40.1065381,-88.22929
dDItDzfPFjt71M4s0H8x1w,x6fvLWdx-Kb8_oMeqaHhRQ,5,2015-09-13,40.1105623,-88.2314528
7eG5YVTdNbMf6W34K7Zb4g,m6nLTIrEJHtHSYJjVavnzw,5,2017-08-30,40.12125533,-88.2427998586
fcNU65OaCj7slBJ60VSQgw,vAUDxhbsWZKI8NJlsYwCMA,1,2014-10-12,40.1114257,-88.2304288
fcNU65OaCj7slBJ60VSQgw,mklo4H47YWK7f18YXTCEoA,1,2014-11-07,40.1103799066,-88.2301879674
Kkm9tCUBMlDp1yzChTZ0Aw,hvPPw19VdGRsOEkxgyD7tg,3,2014-03-10,40.1351145,-88.2654468
C91NkKEWg-c1gcoz8TX2Ww,L2c-qKZWumCmOCR-dqBLrg,5,2016-09-27,40.1165558776,-88.2420127724
i6LsIUp8lRwFlawd7xN_UA,BkqM_Ou82P3gn_PTxEN3pw,4,2017-02-21,40.1112889,-88.2305908
3bAHKCNL0EG4olCmADE4Fw,u8C8pRvaHXg3PgDrsUHJHQ,1,2016-03-14,40.1032417,-88.2441637
6SiuhQKLVbdLq8ElGnEL_A,5_cn7M-9swHrFbnqZtYGBQ,4,2012-07-09,40.1105683,-88.2325823
6SiuhQKLVbdLq8ElGnEL_A,dIZcPB3CtNjMn4O_p8QFxw,4,2015-07-11,40.11246,-88.278196
6SiuhQKLVbdLq8ElGnEL_A,V-_Kh0RtKcKdQ0ON4eVQ-Q,3,2015-07-11,40.142536,-88.243055
zpKqqsCSeReLJmwJh7SjQg,8GShNsQcrXm3lRuO5m3yNw,1,2014-02-06,40.1130311,-88.2347145
Lz8SBlu-Dv_VICOSIXiJXw,0WOlYhMZFtitsupK3VP_2w,1,2014-01-03,40.1084118,-88.2439872
WAs9OaywWlSBTnD9OxnCjw,QdganL5AW9E_fNoRVroLig,1,2017-04-21,40.1160086,-88.2328394
2u01v8c1WgcDLtf45kDhAA,SUktrYdNQD8k2vvkM4OpfA,1,2016-11-06,40.1178481689,-88.2451191659
2u01v8c1WgcDLtf45kDhAA,dIZcPB3CtNjMn4O_p8QFxw,5,2016-11-06,40.11246,-88.278196
fVgma9mOaRtkUecuTUx-Fw,KGpsB2dsdkxl8SGVUlJbZw,5,2017-10-19,40.144995,-88.257184
wJAtLAJW1c4Lr9CB4zy3rg,wCB9mquz6W0ZuO5pPZXeDg,1,2017-11-11,40.116659,-88.229487
wJAtLAJW1c4Lr9CB4zy3rg,1qQ5VkxiBUjbGGdpBN-PUQ,1,2017-03-03,40.1107483422,-88.2306316328
wJAtLAJW1c4Lr9CB4zy3rg,ZePevVVz912OfLNUeB8SGQ,1,2017-04-20,40.1094534,-88.2304604
wJAtLAJW1c4Lr9CB4zy3rg,X0aBITLKCMj_llgfMcWkFw,1,2014-03-10,40.1101263,-88.2315292
hrNvdZ5ft899nXjc8L21Ug,F1qPjasn0R6-j8sa6iYNmA,5,2013-11-11,40.1178627014,-88.2433013916
zd7wriFkvfhu468iVprukA,hP2DOm7E2H4P7MOS7XN_SQ,5,2017-03-10,40.117491,-88.243875
zd7wriFkvfhu468iVprukA,DGc8FRUQTyeASkbwQkGVjw,5,2017-04-27,40.1128,-88.271074
zd7wriFkvfhu468iVprukA,BhfQ8Rh4L-ca_so-3QjWoA,1,2014-10-05,40.0946325,-88.2470481
zd7wriFkvfhu468iVprukA,t_yiQnxUDdPPCN2z4QyezA,5,2017-03-10,40.1111456,-88.2441689
41NDJa1B3y2NRFxHbIAI6A,th4pZ5LkoIIkb1Vmu_m2DA,4,2015-12-05,40.101522,-88.24448
41NDJa1B3y2NRFxHbIAI6A,JoHDOuZ1BnFi63PgC_zYeQ,3,2017-10-29,40.081760817,-88.2961581481
41NDJa1B3y2NRFxHbIAI6A,PgMt7JtwUB-QUoRZAbwUng,3,2016-09-11,40.139042,-88.258619
41NDJa1B3y2NRFxHbIAI6A,LyGab6ITDEMDI5E0YcC0Ng,3,2017-10-29,40.1185125,-88.2449947
41NDJa1B3y2NRFxHbIAI6A,S7TY9oCMqK-TffWrygetcw,1,2015-04-14,40.097838,-88.275366
41NDJa1B3y2NRFxHbIAI6A,uzpdcxvlKx5BuoWU3NRHbA,1,2016-04-03,40.081711927,-88.2963885071
41NDJa1B3y2NRFxHbIAI6A,4LXNVWV_Yp8HbkikmRQ2gg,4,2016-09-11,40.1129936,-88.2937455
41NDJa1B3y2NRFxHbIAI6A,qeJnMI5RmyJ2TZvkqvjn6Q,3,2015-04-14,40.0865504478,-88.2469860629
bFVP_d5M5wWHi9wUU1zXFw,pR2rOXAExYQ5P-EQq2akug,1,2017-02-13,40.1427776,-88.243865
bFVP_d5M5wWHi9wUU1zXFw,aaJ-RaUdHyB4R3U4qNbRBA,5,2016-04-03,40.136407,-88.263069
i8fVibL4I-QIidwUr-1GXA,C_Zj7H7bUJ5kGCwFmEwW6w,4,2015-06-07,40.0920944,-88.2452981
i8fVibL4I-QIidwUr-1GXA,u02xse4VO7lkyF4r7ARNdw,1,2017-12-03,40.1166102,-88.2412504
i8fVibL4I-QIidwUr-1GXA,BKLWat64KRYzsT2DgY6Xxg,5,2017-07-04,40.0977213,-88.2477415
i8fVibL4I-QIidwUr-1GXA,ZMcbVIEXsLO7j1Q1GXKPSw,3,2015-06-07,40.1111783,-88.2288831
i8fVibL4I-QIidwUr-1GXA,-XH3-e3jDVdjHJq7GfNY7w,4,2015-06-07,40.1092811348,-88.2313949615
i8fVibL4I-QIidwUr-1GXA,24UHe1SZ4cgm6u6bU_L6xA,3,2015-06-07,40.1100643,-88.229494
i8fVibL4I-QIidwUr-1GXA,5_cn7M-9swHrFbnqZtYGBQ,4,2015-06-07,40.1105683,-88.2325823
i8fVibL4I-QIidwUr-1GXA,-zEpEmDfFQL-ph0N3BDlXA,5,2015-06-07,40.110113,-88.233218
i8fVibL4I-QIidwUr-1GXA,ZePevVVz912OfLNUeB8SGQ,5,2015-06-06,40.1094534,-88.2304604
i8fVibL4I-QIidwUr-1GXA,Sp32-I-Ej0CBVJvFCghyPw,5,2017-07-04,40.1111367,-88.2443171
i8fVibL4I-QIidwUr-1GXA,cDGaMsCAx8guR1IUrxLxWA,5,2015-06-06,40.110039,-88.229804
i8fVibL4I-QIidwUr-1GXA,GWS5s8HSm1zjqMLJD7wQLg,3,2015-06-07,40.10959,-88.230064
i8fVibL4I-QIidwUr-1GXA,ZxQlHVm0pj0ERqpwhEHc6w,5,2017-06-16,40.0818615,-88.2963452
i8fVibL4I-QIidwUr-1GXA,nplkC6vnh4qT9xH-vhup6w,5,2017-06-16,40.0831578,-88.2628681
i8fVibL4I-QIidwUr-1GXA,BkqM_Ou82P3gn_PTxEN3pw,2,2017-07-05,40.1112889,-88.2305908
i8fVibL4I-QIidwUr-1GXA,boIILzBqhjWhq4G0BsB5_A,4,2017-07-05,40.1183926387,-88.2439332381
i8fVibL4I-QIidwUr-1GXA,0-WocGTpO3Zm4q1Zzz49Rw,3,2015-06-07,40.1185309,-88.2448027
i8fVibL4I-QIidwUr-1GXA,5CSGxhesXkz2XNQB8AP6Kw,2,2015-06-07,40.1106295,-88.2296313
i8fVibL4I-QIidwUr-1GXA,w2xwgqHM7dJlHfyu4ouhBg,5,2016-01-23,40.1099251,-88.2314617
i8fVibL4I-QIidwUr-1GXA,dtKy808TwAgtOcwSCbXFJw,3,2017-07-05,40.1113775415,-88.2304946461
i8fVibL4I-QIidwUr-1GXA,f_CDR6H4QL1K3SeaBe7r3g,5,2017-07-05,40.1286237,-88.276612
i8fVibL4I-QIidwUr-1GXA,NEVA0IYbawceL6kz5v5DAw,3,2017-07-05,40.1185666238,-88.2432330386
i8fVibL4I-QIidwUr-1GXA,t_yiQnxUDdPPCN2z4QyezA,5,2017-07-05,40.1111456,-88.2441689
i8fVibL4I-QIidwUr-1GXA,WTu8B3igPYJlkJ2gHzrBYw,4,2017-07-04,40.1076853,-88.2436688
qpWZNlqaVDTjt-04OrJd_g,E6QAh8UPRo6Tlg6hkcWCHw,2,2015-03-11,40.110474,-88.233544
0BOcUXST1Yyf7CTS0lCkPg,LW21U6m6axC2lCLYc0fFSA,4,2014-09-02,40.116833,-88.242223
ssl_obliEmdi8ktq__ZmFA,xD6Q0UFxO8uE4bdaBDIMlA,2,2015-03-06,40.110518,-88.237281
ssl_obliEmdi8ktq__ZmFA,VuMgSpUJ9ONgSkddjM4JqQ,5,2015-08-19,40.1076966669,-88.2436596975
zkJKTiF3APRIxxUTn2HMxQ,t_yiQnxUDdPPCN2z4QyezA,5,2017-04-09,40.1111456,-88.2441689
wLvkyZEFfKSwrKV5WYkhuQ,-zEpEmDfFQL-ph0N3BDlXA,5,2016-02-04,40.110113,-88.233218
zxtl3pGOCMXjtYnSZaghPQ,dn9lwYUxmhs_mLKPu7L25Q,5,2017-04-30,40.1183809,-88.2429963
QPk7pvGFhTLcRO2PPJzSzg,ZMcbVIEXsLO7j1Q1GXKPSw,4,2017-10-18,40.1111783,-88.2288831
WCxH8Xp5yc42-FUFa2IQvw,o5Mofj5KJkYAMs_fhxftpg,1,2017-04-26,40.1114033,-88.2303911
rir5qlTYZGSOtXY2ScsmuQ,b6Qs4JBySc_LZZ8Hfsf7vg,1,2017-06-14,40.13845,-88.249578
e52ZnlVw53jIwvFs_Bwn4g,sYf2auhosrx8trbyP9nGyw,3,2014-01-19,40.1099064,-88.2407666
LHMNcAdOwiTx0lUMf4mxyA,HbWnJNtr8DITc4DkpvZKqg,1,2016-10-20,40.110208,-88.2408694
LHMNcAdOwiTx0lUMf4mxyA,hP2DOm7E2H4P7MOS7XN_SQ,1,2017-06-20,40.117491,-88.243875
LHMNcAdOwiTx0lUMf4mxyA,3B74iILT_W1ptfQeW7pIYQ,1,2017-07-26,40.137778,-88.261075
LHMNcAdOwiTx0lUMf4mxyA,kokytV29X4717mjIC3H7Xg,1,2016-12-08,40.1131801,-88.2837494
LHMNcAdOwiTx0lUMf4mxyA,u7jiuYiz-zVwsh0TGRHUIg,1,2017-04-01,40.1103801,-88.2327902
LHMNcAdOwiTx0lUMf4mxyA,u_MdwAj7eGenc0YhqQy6nA,1,2017-03-06,40.1107138379,-88.2430895568
LHMNcAdOwiTx0lUMf4mxyA,uzpdcxvlKx5BuoWU3NRHbA,1,2015-06-21,40.081711927,-88.2963885071
LHMNcAdOwiTx0lUMf4mxyA,mofOjB6flg-eAWOFbOkHfQ,1,2017-03-26,40.1373032,-88.2560119
IiL7fQeltFc5g-nsYFwjBw,WIr0rCJIeT2dJPWCZ_fffw,1,2016-01-23,40.0857444,-88.252844
gr7EI1CsYvJsg7c_Vj4cwQ,RnGG5bAz4nTPo_Ui99Kzbg,5,2014-12-16,40.086871,-88.248177
gr7EI1CsYvJsg7c_Vj4cwQ,vqEtZ7CtNB9G8WMzjwJA2g,3,2014-12-16,40.119807,-88.2438559
gr7EI1CsYvJsg7c_Vj4cwQ,dn9lwYUxmhs_mLKPu7L25Q,4,2014-12-16,40.1183809,-88.2429963
gr7EI1CsYvJsg7c_Vj4cwQ,gEJZ5USuvC1r8_QvSvDCNA,2,2014-12-17,40.109988,-88.240506
gr7EI1CsYvJsg7c_Vj4cwQ,VHsNB3pdGVcRgs6C3jt6Zg,3,2015-01-10,40.1190386,-88.2438816
gr7EI1CsYvJsg7c_Vj4cwQ,dIZcPB3CtNjMn4O_p8QFxw,4,2014-06-26,40.11246,-88.278196
gr7EI1CsYvJsg7c_Vj4cwQ,VIJ2KiDKhUVhhpNylEIfog,5,2014-12-18,40.1104086,-88.2389546
gr7EI1CsYvJsg7c_Vj4cwQ,UUsS7SrTQQ2AvvpslfrvFA,4,2015-04-16,40.1105579,-88.2311675
gr7EI1CsYvJsg7c_Vj4cwQ,qeJnMI5RmyJ2TZvkqvjn6Q,5,2015-01-20,40.0865504478,-88.2469860629
gr7EI1CsYvJsg7c_Vj4cwQ,44pzzXXYBtbC0QxHFosagw,5,2014-12-15,40.1135266294,-88.2459640503
-ZBQ_ggWKsS8ZCPDXS3ljQ,yE4k_CM9L0yPVVozyELfSQ,1,2014-09-27,40.1105017,-88.2306324
AYwF0EpeAlzJTpWv321H2A,dn9lwYUxmhs_mLKPu7L25Q,4,2014-07-30,40.1183809,-88.2429963
z1A6cFWd0nv69Rkq4IVjdA,VHsNB3pdGVcRgs6C3jt6Zg,5,2012-01-26,40.1190386,-88.2438816
dg-ocQuIqnJCeHuwnMkxdg,uvVOuCbo4_5z_J5WJVG4QQ,4,2017-09-21,40.109713,-88.2317829
dg-ocQuIqnJCeHuwnMkxdg,bLSa5YFX6kKci_-nLz_0qQ,5,2017-09-21,40.109909,-88.235626
dg-ocQuIqnJCeHuwnMkxdg,8sCEkyczBsOEqizt3mfXyg,5,2017-09-21,40.1096989,-88.2303608
dg-ocQuIqnJCeHuwnMkxdg,t0HT9od2xZ0Fc5a0PFB2BQ,1,2017-09-21,40.1079898,-88.2295058
dg-ocQuIqnJCeHuwnMkxdg,jK8PNNtv4RI6m-xd-tGjPQ,5,2017-09-21,40.1096938,-88.2303603
Ykj0DVsz0c6rX9ghjd0hDg,XuByFsXXhnKmZ6hxucOj7A,1,2011-10-12,40.1189773,-88.2442721
xdwcWXgXoTNjy-uV4-_JAg,pKUFmHLUn1bBVKeEOePgRQ,2,2014-06-07,40.1317025647,-88.2555931807
TRRYl5sZ2nQswtAznxdHXA,hP2DOm7E2H4P7MOS7XN_SQ,2,2016-12-20,40.117491,-88.243875
UidepWvOvRoQ8Wh2l2CAHA,1p6qHrapvuKpbZGLT9qskw,5,2017-01-23,40.0818267,-88.2963454
UidepWvOvRoQ8Wh2l2CAHA,YIh59OhCJl5lA4Arzi-vbw,1,2016-09-04,40.137997,-88.240276
xPKkraiuUVaTsF2THTCsKA,ZMcbVIEXsLO7j1Q1GXKPSw,4,2017-12-07,40.1111783,-88.2288831
wbcDC4V6RVRtndhosrsR2Q,SgG5E7PUrCIsEMP0BVSlTg,5,2011-03-23,40.0982258,-88.27398
YH29BjN9UM2sj-jSihKtPw,5uvf3QpmrdU2aiqmF4278A,3,2010-02-09,40.137522,-88.244351
YH29BjN9UM2sj-jSihKtPw,ePPpo0BL1J_59RQHI3HRVw,3,2010-02-09,40.0967452,-88.24561
YH29BjN9UM2sj-jSihKtPw,rQX6RVr6E4Zg9hx8GBFGHQ,3,2010-02-09,40.097136,-88.245695
D3Os7pZg5YzCgtck0qv5hg,OkD42cWX6WjgDeLFdWSgXA,3,2007-10-08,40.1165811599,-88.2418391481
D3Os7pZg5YzCgtck0qv5hg,L2c-qKZWumCmOCR-dqBLrg,3,2007-10-08,40.1165558776,-88.2420127724
di9fjGAinIIcVR062wJwdg,qyTrvPGQGgRL-X86Ob0tvA,5,2012-12-07,40.0903480348,-88.2457025391
di9fjGAinIIcVR062wJwdg,dIZcPB3CtNjMn4O_p8QFxw,5,2013-01-01,40.11246,-88.278196
RZu_7RquiDSqEeoh38xfPw,1hSGeXz8tCMvi7tBkP4CTg,1,2017-10-16,40.13579,-88.24628
_d3fuGGpGR2N4Pjz9ingnQ,u8C8pRvaHXg3PgDrsUHJHQ,2,2017-11-30,40.1032417,-88.2441637
OSwTt6kn_EtSydWa2MHceA,SCxtzXcvyk1hygdmOZqd1A,1,2016-09-06,40.110041,-88.2296889
RkDMzqaKafFzBs7CuMiFLQ,4cPM1Hcj3UiN3fxyOsiR9w,1,2012-08-08,40.112421,-88.280002
dhCYY22h6zFy3NuQHJWr9w,tjflM9icU-y6xqNntOXtOQ,2,2008-10-10,40.115755,-88.232332
dhCYY22h6zFy3NuQHJWr9w,PfuI6ZxYHnSiWc4TwJpqyA,5,2009-07-02,40.1302042,-88.2552434
dhCYY22h6zFy3NuQHJWr9w,0-WocGTpO3Zm4q1Zzz49Rw,4,2008-11-29,40.1185309,-88.2448027
oZdethfRrFpciAveCbCJCg,qFwc6pD29qnTgd9tZDRYig,4,2011-02-20,40.1104701667,-88.2294295728
oZdethfRrFpciAveCbCJCg,tZT_0yAeFxuihVnGXoCbWQ,4,2011-03-22,40.11698563,-88.242283532
XClZgZxPw4sTEnkqzh-wGA,jK8PNNtv4RI6m-xd-tGjPQ,2,2009-04-21,40.1096938,-88.2303603
XClZgZxPw4sTEnkqzh-wGA,BKLWat64KRYzsT2DgY6Xxg,5,2009-07-01,40.0977213,-88.2477415
XClZgZxPw4sTEnkqzh-wGA,BoTQepQTjGbTXA4g4Hj-WA,4,2009-02-22,40.1100646,-88.2296092
XClZgZxPw4sTEnkqzh-wGA,8sCEkyczBsOEqizt3mfXyg,3,2009-07-05,40.1096989,-88.2303608
XClZgZxPw4sTEnkqzh-wGA,e9shtyZ7-9GYcbPIVV--XQ,5,2009-05-01,40.1212439,-88.2428344
XClZgZxPw4sTEnkqzh-wGA,zAD08AT1GgX-cVNy9iMq4A,5,2009-06-29,40.1008296,-88.2355555
XClZgZxPw4sTEnkqzh-wGA,kyXEnWKQGWSThY6EcjORuw,4,2009-02-22,40.110085,-88.229304
_SVAW_bwFx3G2tDqmsmOBw,UUsS7SrTQQ2AvvpslfrvFA,3,2013-01-30,40.1105579,-88.2311675
_SVAW_bwFx3G2tDqmsmOBw,VIJ2KiDKhUVhhpNylEIfog,5,2013-01-30,40.1104086,-88.2389546
_SVAW_bwFx3G2tDqmsmOBw,CDm96_A5GagulRKa5zadfQ,2,2013-01-30,40.1100823,-88.2296913
_SVAW_bwFx3G2tDqmsmOBw,yC0gu616LmiEUPJEQh2ZkQ,4,2013-12-17,40.1160427,-88.2340733
w5xsTd0rUnTp9wd0w1qTpg,nSThFcHyyjIXnlX98xBkIg,1,2015-11-23,40.119483,-88.247117
w5xsTd0rUnTp9wd0w1qTpg,r8h3_Chc7davvVelcvV-NQ,5,2016-04-06,40.116024,-88.242185
Kc4sxiCwygidx-HIrJAOpA,RTmIbq33chUSa-etGiF8Lg,4,2012-05-17,40.114132,-88.238369
aVE86qBHVKjSQWQBIkssRg,L2c-qKZWumCmOCR-dqBLrg,5,2017-02-05,40.1165558776,-88.2420127724
aVE86qBHVKjSQWQBIkssRg,ZyOgY-z9sHdHp8_FDoQAJg,1,2017-02-05,40.092351,-88.246124
fuAkJl0K54Usk7Ne8YEBmw,aac42j0E_5R8bEro-JNYfA,5,2017-02-07,40.1017582,-88.2753144
tWCkzjwkGWV34iM19bD8bg,h_C_FsUnjIf80vs2FJyuEg,4,2014-03-17,40.1241,-88.289455
tWCkzjwkGWV34iM19bD8bg,PUuB4HzEd7CTrcusPpz-NA,1,2014-03-19,40.1272997,-88.2863586
